lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_components,score_details,match_reason,evidence_urls,manual_review_needed
lineage_ciprianspiridon_intellij-idea-14-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/CiprianSpiridon/IntelliJ-IDEA-14-keygen,true
lineage_cloudlander_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cloudlander/JetbrainsPatchKeygen,true
lineage_cndpzc_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cndpzc/JetbrainsPatchKeygen,true
lineage_cnopens_intellij-idea-14-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cnopens/IntelliJ-IDEA-14-keygen,true
lineage_cnso_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cnso/JetbrainsPatchKeygen,true
lineage_cntoby_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cntoby/JetbrainsPatchKeygen,true
lineage_coderfleet_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/CoderFleet/GoLangBooks,true
lineage_congnt185_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/congnt185/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_conor-mccullough_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/conor-mccullough/GoLangBooks,true
lineage_coogleyou_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/coogleyou/JetbrainsPatchKeygen,true
lineage_coyothebr_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/coyothebr/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_crab21_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/crab21/GoLangBooks,true
lineage_craigcosmo_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/craigcosmo/font-awesome-pro,true
lineage_crealityeducation_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/crealityeducation/GoLangBooks,true
lineage_cripet_aleluia,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cripet/aleluia/blob/master/Desktop/New%20Text%20Document.txt; https://github.com/cripet/aleluia,true
lineage_crisdaless_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/crisdaless/GoLangBooks,true
lineage_cristianarean_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/CristianArean/GoLangBooks,true
lineage_cristianstanciu_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/CristianStanciu/GoLangBooks,true
lineage_crkacer_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/crkacer/GoLangBooks,true
lineage_crudbot_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/crudbot/GoLangBooks,true
lineage_crvwxlf_nitrogen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/crvwxlf/NitroGen,true
lineage_csukuangfj_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/csukuangfj/GoLangBooks,true
lineage_cuihuaxia_001,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-14-uk-biobank.md; https://github.com/CuihuaXia/001,true
lineage_cuihuaxia_ptrs-ukb,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/CuihuaXia/ptrs-ukb/blob/master/notebook/first_attempt_on_hail.ipynb; https://github.com/CuihuaXia/ptrs-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/CuihuaXia/ptrs-ukb/blob/master/notebook/prepare_phenotype_and_run_gwas-with_variant_qc.ipynb; https://github.com/CuihuaXia/ptrs-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/CuihuaXia/ptrs-ukb/blob/master/notebook/side_try_pheno.ipynb; https://github.com/CuihuaXia/ptrs-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/CuihuaXia/ptrs-ukb/blob/master/notebook/first_look_at_prs.ipynb; https://github.com/CuihuaXia/ptrs-ukb,true
lineage_cuiyoutian_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/cuiyoutian/JetbrainsPatchKeygen,true
lineage_cuongtop4598_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/cuongtop4598/GoLangBooks,true
lineage_cutieque_discord-nitro-generator-checker,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/cutieQue/Discord-Nitro-Generator-Checker,true
lineage_cyberpatriotx_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/Cyberpatriotx/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_cyuancai_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/Cyuancai/font-awesome-pro,true
lineage_czkiam_font-awesome-pro-6.5.1,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/czkiam/font-awesome-pro-6.5.1,true
lineage_d0nezer0_note,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/d0nezer0/note/blob/master/desktop/ubuntu%20%E6%90%AD%E5%BB%BA%20env; https://github.com/d0nezer0/note,true
lineage_d1729_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/d1729/JetbrainsPatchKeygen,true
lineage_daejungkim_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/daejungkim/GoLangBooks,true
lineage_dailypips_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/dailypips/JetbrainsPatchKeygen,true
lineage_daleqq_intellij-idea-13-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/daleqq/IntelliJ-IDEA-13-keygen,true
lineage_dangeezz_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/dangeezz/GoLangBooks,true
lineage_danielrvt_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/danielrvt/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_danielweiv_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/danielweiv/JetbrainsPatchKeygen,true
lineage_danilaydh_amml-disentangling-structure-from-detail,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,true
lineage_danleyb2_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/danleyb2/JetbrainsPatchKeygen,true
lineage_dannythunder_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/dannythunder/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_danspotnytool_yang,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Danspotnytool/YANG,true
lineage_danstonebuilt_materials,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/danstonebuilt/materials/blob/master/license_key_webstorm.txt; https://github.com/danstonebuilt/materials,true
lineage_dantin_catalyst,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/dantin/catalyst/blob/master/source/_posts/pycharm-install.md; https://github.com/dantin/catalyst,true
lineage_daolq-2712_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/daolq-2712/GoLangBooks,true
lineage_daoscorp_font-awesome-pro-v6.5.1,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/daoscorp/font-awesome-pro-v6.5.1,true
lineage_databoyd_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/DataBoyD/GoLangBooks,true
lineage_davidack2006_discord-nitro-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/DavidAck2006/Discord-Nitro-Generator,true
lineage_daxiong123_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/daxiong123/JetbrainsPatchKeygen,true
lineage_dbluelikjj_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/dbluelikjj/GoLangBooks,true
lineage_decohead_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/decohead/JetbrainsPatchKeygen,true
lineage_dee-d-dev_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/dee-d-dev/GoLangBooks,true
lineage_deep-learning-and-aging_main-pipeline-and-images-based-models-pipeline,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline/blob/13c306ec2dba70c4eeb6382cb1af24bd189bb36c/data/MI03A_Predictions_generate/short_Predictions_instances_Age_Abdomen_Pancreas_Contrast_InceptionResNetV2_1_1024_Adam_0.0001_0.1_0.5_1.0_test_0.csv; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline/blob/13c306ec2dba70c4eeb6382cb1af24bd189bb36c/data/MI03A_Predictions_generate/short_Predictions_instances_Age_Abdomen_Pancreas_Contrast_InceptionResNetV2_1_1024_Adam_0.0001_0.1_0.5_1.0_train_4.csv; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline/blob/13c306ec2dba70c4eeb6382cb1af24bd189bb36c/data/MI03A_Predictions_generate/short_Predictions_instances_Age_Abdomen_Pancreas_Contrast_InceptionResNetV2_1_1024_Adam_0.0001_0.1_0.5_1.0_val_9.csv; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline/blob/7279463f1b044a59ad2f46452a910f43159ae476/data/FoldsAugmented/fake_data-features_Heart_20208_Augmented_Age_test_2.csv; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline/blob/7279463f1b044a59ad2f46452a910f43159ae476/data/FoldsAugmented/fake_data-features_Heart_20208_Augmented_Age_train_0.csv; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline/blob/7279463f1b044a59ad2f46452a910f43159ae476/data/FoldsAugmented/fake_data-features_Heart_20208_Augmented_Age_val_0.csv; https://github.com/deep-learning-and-aging/main-pipeline-and-images-based-models-pipeline; https://github.com/github/dmca/blob/master/2026/03/2026-03-25-uk-biobank.md; https://github.com/Deep-Learning-and-Aging/Main-pipeline-and-Images-based-models-pipeline/blob/b3aca1f7198d345b9a71aed33ae04c1a5cb00eac/bash/backupworking.err; https://github.com/Deep-Learning-and-Aging/Main-pipeline-and-Images-based-models-pipeline,true
